"Hash","NodeName","PL"
"9CE0AFF140C977A4EF7B8AA626155E53","IC_q201a","Powiedzmy szczerze: podtrzymuje sklepienie, a wygląda, jakby sama miała zamiar runąć. Mało zachęcające."
"5AB7EEBD48785BCA9EA782A956F69F6E","IC_q201a","Strach"
"5CC39EBD4622C3AB5413658A298DAFDB","IC_q201a","Kolumna drży strachem człowieka, który obserwował rytuał przywołania. Golem, salutor ucieleśniony, rodził się w niezwykłym, ale też przerażającym spektaklu, któremu bliżej było do koszmaru, niż do pięknego snu."
"C89C5F134390D69C7521F798EAA2779A","IC_q201a","Stanisław i Mordechaj"
"47F3045A44BB9E108E7AB1B30330047D","IC_q201a","Mordechaj Chajat był przyjacielem i współpracownikiem ojca, do czasu aż Stanisław Szulski zrobił coś, co wywołało w nim nienawiść. Cokolwiek to było, popchnęło Mordechaja do ostateczności i poprosił rabina Sofera o rzucenie Klątwy Golema. Niestety, po śmierci ojca, klątwa przeszła na mnie. Dzięki, tato."
"B7C9E6044C0325AC9146B89C54ACB088","IC_q201a","Rejestr towarów"
"C10FA43C47B94834258DB5BC29201AA9","IC_q201a","Głównie podpisy Mordechaja, kilka podpisów ojca, a ostatnio parafki Ligii. Wciąż bazgrze jak kura pazurem."
"EAA80D7541450243C0729D87C5745694","IC_q201a","Podpis Mordechaja"
"C810130649DD284958C5F6B93B9A452B","IC_q201a","Podpisy Mordechaja przepełnione są emocjami. Te starsze śpiewają o pogodnym życiu i zadowoleniu z solidnej pracy. Ale rok temu pieśń się zmieniła. Wypełnił ją żal, nienawiść i gorycz, towarzyszące zdradzie z rąk przyjaciela."
"0A1EE3DB4579F7B80EBC98AC78DE9D47","IC_q201a","Wspólna fotografia w sklepie"
"59B817484E31481ACBDE86A859168AA1","IC_q201a","To ojciec i Mordechaj przed sklepem. Zdjęcie zrobiono w dniu otwarcia."
"0EA8A68340C64EA4562FB1934FB0272E","IC_q201a","Współpraca"
"2D4B56EF44F7F40C73DEC4A2900931CA","IC_q201a","Ramkę zdjęcia zdobi myśl. Jest przykurzona i stara, ale wciąż widoczna. Pełna śmiałych planów na przyszłość, podekscytowana otwarciem sklepu i przekonana, że Stanisław i Mordechaj razem zawojują świat."
"6E444BC9498C730FF8ACCE86D61744A3","IC_q201a","Stary zegar"
"67C2E17B4A805D5C110D388E6A9505DE","IC_q201a","Zegar stanął w miejscu. Ktokolwiek go nakręca, przegapił moment."
"5CC321884821CAFAF0EB18AB97794A10","IC_q201a","Żal i postanowienie"
"D14AF3DA4431051D95F29DBD4A9F6E52","IC_q201a","Po raz ostatni nakręca ulubiony zegar. Rutyna się kończy i nie towarzyszy temu spokój nadchodzącej emerytury, a złość kogoś, kto odchodzi, choć nie chce. To było nieuniknione. Dalsza praca z Szulskim jest niemożliwa, niegodna. Trzeba odejść. Dziś."
"2D6671994B46092C35EBA1A56463E372","IC_q201a","Wspólna fotografia w biurze"
"9E4E07E34A0686F2B6C2B1856D3918E6","IC_q201a","Ojciec i Mordechaj w dniu otwarcia sklepu. Wyglądają na szczęśliwych."
"BCCD49674EF0C12EE443549296D6F2AE","IC_q201a","Rozczarowanie"
"F844E7314B3E53743C9823AADD1966E5","IC_q201a","Fotografia pokryta jest grubą warstwą żalu i rozczarowania. Mordechaj naprawdę w to wierzył. W przyjaźń, w dobre intencje, w to, że Stanisław Szulski jest dobrym człowiekiem. Niestety, mylił się. Po relacji pozostała tylko gorycz."
"985027DE4F1AF35435E670B2745B56F8","IC_q201a","Zgubiona moneta"
"2B702D854E9C601529A550AA1DEA4078","IC_q201a","Stara moneta o wartości trzydziestu kopiejek."
"3224FC0C4D6C7F3563D6E4A6DDE84DDE","IC_q201a","Zdenerwowanie"
"159AA08B42CE267DE1C2249049287D2C","IC_q201a","Moneta przesiąkła irytacją nieudanej próby pojednania. Bo ile można tłumaczyć komuś, kto nie chce słuchać? Jak raz ogłoszą cię winnym, to już nic tego nie zmieni. Ani fakty, ani prośby. Pozostaje tylko wściekłość."
"244657CD42618E918E42118D8B7B9401","IC_q201a","Porcelanowa filiżanka"
"69C25588403BB6F198C7B383847D15C6","IC_q201a","Leżące na dnie fusy pokrywa pleśń. Filiżanka stoi tu od dawna."
"93719A084A97A4558F0C398CCCED700D","IC_q201a","Żądanie kary"
"B615F3F74DF211FF7B597EB0EC7AB498","IC_q201a","Obok pleśni kulą się słowa prośby, wypowiedzianej nad filiżanką herbaty. Prośby o rzucenie kląwy Golema. O sprawiedliwość za grzechy wyrządzone Mordechajowi i jego wspólnocie. Szulski powinien poznać gniew Synów Abrahama. Musi ponieść karę."
"1F7F04AC482C4620E0EEA49FEE8B51F4","IC_q201a","Winy Stanisława"
"B1648429485A0E6B6B4FA1B66CE5F6FC","IC_q201a","Mordechaj obwinia ojca o zniknięcie Abrahama Horowitza, ale nie znał całej prawdy. Horowitz był zamieszany w niebezpieczną grę pomiędzy socjalistami i Ochraną, która prędzej czy później, naraziłaby na niebezpieczeństwo wielu ludzi. Stanisław Szulski pozbył się aptekarza z zimną krwią, ale zrobił to w imię większego dobra."
"9F06C2A1480CCDD4DB2E49B0C35C8860","IC_q201a","List rezygnacyjny Mordechaja"
"1A79CC5C433EFEA897EE748982121F83","IC_q201a","W oziębłych słowach Mordechaj rezygnuje z posady, prosi ojca o zaniechanie wszelkich kontaktów oraz unikanie Mirowa, gdzie będzie przebywał."
"A711DC3C485D0F9B552558867368E2EA","IC_q201a","Sprawa Horowitza"
"8CA2B2C7426ED98E9C8ABBB1592F92F0","IC_q201a","Oschłe słowa skrywają gorącą nienawiść i przekonanie, że winnym zniknięcia Abrahama Horowitza z Mirowa jest dawny przyjaciel, Stanisław Szulski. Człowiek, od którego należy odwrócić wzrok. "
"2607C1A54BD3CF895877A9826CCC22DE","IC_q201a","Rabin o aptekarzu"
"2910DED74634A4CBB2421880117045EF","IC_q201a","Rabin twierdzi, że Abraham Horowitz zostawił po sobie opuszczoną aptekę na granicy Mirowa i smutek w sercach członków jego wspólnoty. Niemniej jego zniknięciu towarzyszyły dziwne plotki wspominające o Ochranie i socjalistach. Potencjalnie niebezpieczna mieszanka."
"B8D39D804F07F678046550812E1F0276","IC_q201a","Nadgryzione wieczne pióro"
"DB5F5C834CCF72A7B3E09B91E6C66CDE","IC_q201a","Drogie pióro wieczne, z pogryzioną końcówką. Ktoś tu ma dobra doczesne w głębokim poważaniu."
"D97E99034181FAF01890EAB27C2C3624","IC_q201a","Wyrzuty sumienia"
"406945174994D6976FDDE3AC270D5B5E","IC_q201a","Słowa wyszły z gardła, ale zatrzymały się na pogryzionej końcówce pióra i odmówiły dalszego marszu. Rabin chciał wyznać wszystko, powiedzieć o powodach, które kierowały Stanisławem. Nie zrobił tego, w imię większego dobra."
"087C0F6448342CA8748E9FBBFF878520","IC_q201a","Zaryglowana apteka"
"EDD8B89946C2E6D3817C6AA5F0E00BC3","IC_q201a","Okna są zabite deskami, próg pokrywa gruba warstwa kurzu."
"1BD5F15948D216B33B54D791C1F5EF0F","IC_q201a","Złe miejsce"
"9C6B16CB4897CAC24A7215A0A59B523B","IC_q201a","Apteka była dumą okolicy. Aż przestała. Klienci skierowali kroki w inną stronę i nie byłoby to takie złe, gdyby nie ich szepty. Szepty o przepełniającej to miejsce złej aurze, która na zawsze zniszczyła to, co było niegdyś dobre."
"C8DA34B841715AE855A21C9F58B81DA0","IC_q201a","Puste opakowania po pomadzie"
"F4E87A474C2BD96CC78045B15D57AD8B","IC_q201a","Widać denko. Pomada była i się zmyła."
"64AB89F54961492373DE05A1102D9596","IC_q201a","Większa potrzeba"
"57161FE1496B99939C6DF5BAC347FEB4","IC_q201a","Pudełko jest gęsto oklejone słowami rzeczowej kalkulacji i skupienia na celu. Jeżeli polecenie ma być wypełnione, wybuch musi być widowiskowy. Musi sprawić, że carat zadrży w posadach. A do tego będzie potrzeba dużo, dużo więcej pomady. Tylko jak ją zdobyć, kiedy psy cara śledzą każdy krok?"
"3C447F37459730B3252A4FB8EE9EB8F1","IC_q201a","Parapet"
"02B86301405C99007155F4BAF02B78A8","IC_q201a","Widać na nim kółka od szklanek i kubków. Ktoś tu nie używał podkładki..."
"04EC4F6F48F127AF23FD81ACEC8C1219","IC_q201a","Obawa"
"943F91F546CD07BC3C4009B393448A10","IC_q201a","Zniszczone drewno parapetu przepełnia strach przed zemstą ludzi, którym pomagał i których zawiódł. Którzy przyjdą nie po leki, a po to, żeby skręcić mu kark. Ale to i tak lepsze od losu, który zgotuje mu ten thaumaturg. To Szulskiego należy się bać."
"9CA64CF54A78BC23E6A442BAE5FB1065","IC_q201a","Recepta"
"9CFAE00B49C38E5E94F9DF8D5C399DE0","IC_q201a","Recepta na nalewkę wzmacniającą serce."
"7C1ECEDF471DB0244072A7BC2BB5176A","IC_q201a","Troska"
"EC75A38B4804BE32E94A6092429C8857","IC_q201a","Pismo lekarza nie należy do schludnych, ale promieniuje głęboką troską o kompana. Litery wyciągają się z czułością, chcąc ulżyć w cierpieniu przyjacielowi, osobie szczególnej, z którą dzieli się wspólne ideały i wspólną misję, mającą zmienić oblicze świata."
