"Hash","NodeName","PL"
"12F759D6411A2FFB23F143B0412A1325","IC_lw_grz01","Przebojowy sprzedawca deklarował spełnianie wszystkich życzeń. Okazuje się jednak, że ma swoje ograniczenia i mimo usilnych starań, jednego spełnić mu się nie udało. Przyszłość sklepiku z marzeniami stoi pod znakiem zapytania, ale przynajmniej mam pewność, że Djinn podążą za kimś innym."
"3E976DB34F98C0BCD95FFFB500402F4B","IC_lw_grz01","Szyld"
"4313562E40A917A183C0E8962C1FE2DE","IC_lw_grz01","Z chwytliwym hasłem, obiecującym spełnienie wszystkich życzeń."
"0193D42443DBDEA27DEAF6918A3A41F1","IC_lw_grz01","Nadzieja"
"CB5A4F8C49B445285DD7178FD5341FD3","IC_lw_grz01","Od szyldu bije delikatna łuna nadziei. Nadziei na to, że hasło chwyci, ludzie się zainteresują i będą tłumnie przychodzić."
"C1F0C9044B1BE1CA33B186B65C2DCBEE","IC_lw_grz01","Pozory mylą?"
"B11C79F94443BDF8B35EB8869FDB88F1","IC_lw_grz01","Sprzedawca to przebojowy człowiek, który lubi używać wielkich słów. Obiecuje spełnianie wszystkich życzeń, ciekawe ile w tym prawdy..."
"2AC29A554F6274F97EEB53A3AB7C10FE","IC_lw_grz01","Pudełko cygar"
"DCE2F52646AEEAE3A046F08D3D9F8D2A","IC_lw_grz01","Towar niełatwy do zdobycia."
"196913F74C8E32BAEBA5999C7F5C1DD0","IC_lw_grz01","Dobra reklama"
"DECE07F5439F3E1134295B8F22BAAEE1","IC_lw_grz01","Cygara pachną tytoniem i czymś jeszcze... luźnymi myślami, które wplotły się w bukiet zapachu. Zdobycie tych cygar kosztowało kogoś dużo zachodu i wszystko na nic! Trafił się klient uparty jak osioł i życzenia, mimo obietnicy, nie udało się spełnić..."
"715BB82A45D585A1BD71C4A2CE869F54","IC_lw_grz01","Bez Skazy"
"9EC661DC4E971CAD32F39E8D60C13BB1","IC_lw_grz01","Sprzedawca nie ma Skazy, którą życzyłem sobie w nim znaleźć. To nie on jest osobą, za którą podąża Djinn."
"86BDAB1744D50634812CB6945D1EEA11","IC_lw_grz01","Miarka przebrana"
"ACE74E5A446D36AA3D0B5F9537546874","IC_lw_grz01","Wszystko wskazuje na to, że lokalni ochroniarze Gościnnego Dworu pracują za darmo, bo zarządca skąpi dla nich pieniędzy. Kotłuje się w nich frustracja, którą wystarczy tylko delikatnie podgrzać, by wybuchła..."
"301FAA434B5E52B2774CABA35CDA9687","IC_lw_grz01","Ogryzek jabłka"
"D829F0264F6E250628647C942ACDDD80","IC_lw_grz01","Jeśli w ten sposób mam odszukać Djinna, niech będzie, że go dotknę."
"0FC3E5DB4B644E55DFA569A1671503FE","IC_lw_grz01","Za darmo"
"4C2C7F8B4D39D4ED68082D845EB0736F","IC_lw_grz01","Gryz za gryzem, wbijał zęby w jabłko, a emocje buzowały i buzowały w sercu, doprowadzając go na skraj poczytalności. Robią wszystko, o co poprosi, a ten nawet nie sypnie im złamaną kopiejką. Ogryzek trafił w błoto, tak, jak resztki cierpliwości."
"A9E99B5F4335EEE13FDA8EA35B96B108","IC_lw_grz01","Ławka"
"749BBED0482E689B4AE6BDB9359F9359","IC_lw_grz01","Ustawiona na poboczu, ale na targu trudno o spokój."
"542A26A8428053CF6B1793879D51645E","IC_lw_grz01","Długie godziny"
"21D0318D411F2FE0AA62809F8EB17E30","IC_lw_grz01","Ławka, mająca być miejscem odpoczynku i wytchnienia, pamięta jedynie czystą złość i frustrację, jakimi emanowały osoby, szukające tu chwili spokoju. Szef doprowadza ich do furii, jak długo mają to jeszcze wytrzymywać?"
"BAAF4AF749B063A1C7883C9502831AAB","IC_lw_grz01","Bezsensowny trud"
"39FF20E940F15EE6135FF6B632C45BB3","IC_lw_grz01","Ochroniarze nie są szczególnie skorzy do wypełniania swoich obowiązków. Wydają się apatyczni i zobojętniali."
"0DB88DE54856D1A03A796BB13B653F21","IC_lw_grz01","Pracowite popołudnie"
"051CC2C1484A1B03B57E29AC8DB38797","IC_lw_grz01","Dziewczyna ma młodszego brata i wygląda na to, że rodzeństwo nie ma łatwego życia. Wszystko wskazuje na to, że znalazłem jej dom. Wystarczy dostać się za drzwi pomalowane do wysokości małego dziecka. "
"AAFC5D5848615D18956EA3B1DE0A9B4D","IC_lw_grz01","Mały zabawkowy żołnierzyk"
"24ADE3584A1435170CE4AFBDB4971C1C","IC_lw_grz01","Drewniany, przedstawia rosyjskiego żołnierza."
"0E47FC664E10749DFE6F769DE57C6D4C","IC_lw_grz01","Troska"
"91EC40914D391C97EB52E58E5793FE1A","IC_lw_grz01","Żołnierzyk to podarek w szczerej intencji. Próba wywołania uśmiechu i wynagrodzenia trudów codzienności. Niedobrze, że braciszek został sam z malowaniem drzwi... Oby tylko praczki miały na niego oko. Żołnierzyk w nagrodę, powinien mu się spodobać.  "
"E661D9684E73ABDCE1E72B8F88077961","IC_lw_grz01","Drzwi"
"D4574563401779389696DB920372BF8C","IC_lw_grz01","Dolna połowa świeżo pomalowana."
"B09B84AA4315E9027A7BFAAA415775A6","IC_lw_grz01","Tajny kod"
"019230E5487F07F32F3B399FA669860F","IC_lw_grz01","Na drzwiach ostała się jakaś instrukcja: ""Trzy szybkie i dwa wolne, pamiętaj..."" Słowa wypowiadane pewnie, stanowczo, tak, by zostały wyryte w pamięci i potraktowane na poważnie."
"673BA9C549F5FEB3334C7F92A31DC363","IC_lw_grz01","Pościg"
"57DEAC7340C30E0FB12FFCBBE70AEB8B","IC_lw_grz01","Dla złodziejki to nie pierwszyzna. Próbowała mnie zgubić, zachowując zimną krew i spokój w sercu. Idąc jej śladem, naszła mnie wizja, wywołana zapewne przez samego Djinna. Dzięki temu wiem, gdzie szukać dziewczyny."
"AC2A8366466F0043D98795B81992C28A","IC_lw_grz01","Stokrotka afrykańska"
"5F44FEDE48C08AD06BD71EB7FC3A5771","IC_lw_grz01","Właśnie takiego kwiatu szukałem..."
"30B1F0204C50426FDF7D92B4FAE21EC4","IC_lw_grz01","kwiatek"
"8DA18C8B44A82AA18EF447BDA68DCD22","IC_lw_grz01","Uczucia wciąż świeże, niczym poranna rosa. Tak... po płatkach błąka się pęczniejąca przed chwilą nadzieja i zadowolenie na widok zbliżającego się elegancika. Ta książka przy pasie wygląda na cenną... Tak, to będzie dobry cel. "
"DB0478B14AFAC7BDA832D3B50EB15669","IC_lw_grz01","Skradziony zegarek"
"35A51CEA4DBD407471B8148875BD88EC","IC_lw_grz01","Taki sam jak ten, który widziałem na jednym ze straganów."
"D80D7DE84A21AC0EC6F6C3B1C195EA82","IC_lw_grz01","zegarek"
"8E9D0C6B4704F4F9DB82BDA26A7143BA","IC_lw_grz01","Zamiar, który przylgnął do zgubionego przedmiotu, pełen jest determinacji. Musi ugasić pragnienie. Miejsce wytchnienia jest blisko. Chłód wody wydobywanej z trzewi ziemi... Myśli krążą już tylko wokół studni, kiedy oczy wciąż oglądają się czujnie za siebie."
"5A0C507F481B2B3A182A4F89B3D14D7F","IC_lw_grz01","Wizja"
"D467ECB6404308BAA9ABA89B57BA9666","IC_lw_grz01","Miałem wizję, w której tajemniczy człowiek przy wodopoju zdradził mi, że dziewczyna mieszka przy pralni, na południu Mirowa."
"630DE1514715DE91F2C692B8FAC4A378","IC_lw_grz01","Pompa wodna"
"9B05F55B4D754D2FD741EAA34038760D","IC_lw_grz01","Wysłużona pompa nad wiekową studnią. Miejsce spotkań."
"3F3DFADE42D9D4B2ED4774B746FD023D","IC_lw_grz01","Studnia"
"BA2E0EBB4FE7EA16A44964B339DFC34A","IC_lw_grz01","W chłodnym metalu odbija się wiele myśli. Miesza się tu i nerwowość złodziejki, i pierwotna ulga po zaspokojeniu pragnienia, które lśni w słońcu jak tafla zimnej wody o rdzawym posmaku."
"6E2426DE43B33398D0899ABCAF55107E","IC_lw_grz01","Nowy start"
"97CD8D0B41153B70C8CFCD94D4AF1474","IC_lw_grz01","Leila opiekuje się bratem i siostrą, których zabrała z domu w Barcicach, chcąc zapewnić im lepszy byt. Nie było tam dla nich perspektyw i to w Warszawie widziała dla nich szansę na dobre życie. Próbują, jak mogą, ale doganiają ich trudy codzienności. Historia, jakich wiele..."
"83C3E2C741B5010187AF4C81636316CA","IC_lw_grz01","Obrazek na ścianie"
"9B59B38A49E5CB62405F19A7653FD5A5","IC_lw_grz01","Stary, nieciekawy, w prostej drewnianej ramie."
"2272BE424E4EF9FB4119A0986CB60315","IC_lw_grz01","Wspomnienie"
"70E306C545490274BD3CE3BE07064874","IC_lw_grz01","Obrazek to nic innego jak nośnik intensywnych wspomnień, którymi emanuje. To jedyna rzecz, jaką zabrała z domu w Barcicach... Wieś bez perspektyw i ojciec, ten ojciec... Nagle sentymentalne wspomnienia przeszywa silna determinacja, by nie skończyć jak on. Wszystko, byle nie to."
"9B6D658B48401F1E2A8F2B98E5F90568","IC_lw_grz01","Karton w oknie"
"4D931EE943C06532A96684ACAB860CC2","IC_lw_grz01","Zasłania pękniętą szybę."
"933F2269483D33F910775F97E642A869","IC_lw_grz01","Obrzydzenie"
"F31488F8480F7A78D5F007AE0766D4C2","IC_lw_grz01","W tym niepozornym miejscu skóra aż parzy od emocji, jakie są tu skoncentrowane. Mieszanina drażniącego serce obrzydzenia, że żyją w takich warunkach... Ale i nadziei, że wkrótce wszystko się odmieni na lepsze. Musi. Na końcu przebija poczucie odpowiedzialności za najbliższych... "
"97DA1C0A4FB56100EB4F47844117F224","IC_lw_grz01","Stała czujność"
"5DC37897405104B83F3DC6BFA681233C","IC_lw_grz01","Chłopak jest wyjątkowo czujny i niechętny obcym. Widać, że pilnuje się, by nie puścić pary z ust i nie powiedzieć o słowo za dużo."
"B1DBF0E0403183FD6FFE519BD13F4425","IC_lw_grz01","Stół"
"E273DE684C4D31308174C18CCA214FEC","IC_lw_grz01","Niewielki, drewniany, lekko się chybocze."
"D2A4E0D54B0A02F6F07BD0A92D84846E","IC_lw_grz01","Ulubiony smak"
"2ACA8910496F3CCAE5B8EF82869C22EE","IC_lw_grz01","Nad stołem zawisły słowa towarzyszące niewinnym siostrzano-braterskim utarczkom. Jedno woli kopytka z cebulką, drugie ze śmietaną. Chłopięcy głos bierze górę - tata robił zawsze z cebulką, on chce wrócić do domu! I tak niewinne przekomarzanie przeobraża się w coś większego..."
"58103B8C47D484EFC273E3A84644B165","IC_lw_grz01","Koc"
"E02C456F47FD4AB3EC31D49CF6341EF5","IC_lw_grz01","Ciepły, w kraciasty wzór."
"D231725D4C20FEBAA9A130A6FD6EA2D3","IC_lw_grz01","Cicho, cichutko"
"2F2CC112456742C4323EF0BE8ADA2B71","IC_lw_grz01","Wstrzymywał pod nim oddech i udawał, że go nie ma, gdy Leila krzyczała na ojca, że jest bezużyteczny. Potem wstrzymywał oddech i udawał, że go nie ma, gdy siostry wywoziły go do Warszawy, kłamiąc kontroli, że jadą same. To nie koc. To prawdziwa peleryna niewidka."
"AB0868064BBBF7C97D67A3AA59BC6CB6","IC_lw_grz01","Bez strachu"
"422FDFFE4E6A105B589F5FAE921CF734","IC_lw_grz01","Harem prowadzony jest twardą ręką przez Pęsetę - alfonsa i pasera, któremu Leila sprzedaje swe łupy. Dziewczyna nie jest zadowolona z pieniędzy, jakie dostaje, więc sama dobiera resztę - okradając sejf, w którym prostytutki gromadzą kradzione klientom pieniądze. To złodziejski świat, ale i taki ma swe zasady."
"E605BF044A524EE0D6763FB1E6399533","IC_lw_grz01","Fotel"
"51A5C7654BC9E5E07BF2B6A02BE5CFA6","IC_lw_grz01","Zniszczony, niewygodny mebel."
"4EA22AF64D53CF5D669BF6992F2EEC71","IC_lw_grz01","Kod do satysfakcji"
"64BDEA8C4466565406C90D873BD1A32F","IC_lw_grz01","Siedząc i czekając na Pęsetę, który jak zwykle się spóźnia, powtarzała w myślach kod do sejfu: 1891, 1891... Ciekawe czy to jakaś ważna dla niego data? Hm, może to wcale nie takie ciekawe..."
"ACF5AFD144C8F261B863D3982A626FF1","IC_lw_grz01","Jak u siebie"
"3DBDBD8542C4F1B0E4536DA0658FF88C","IC_lw_grz01","Pęseta jest alfonsem, paserem, a do tego jeszcze właścicielem Haremu. To niebezpieczny człowiek. Mimo to, zdaje się, że Harem to dla Leili bezpieczna przystań. Czuje się tu jak u siebie."
"FE12DB2D4E5B6C3CB0361D9560534F0D","IC_lw_grz01","Szminka"
"5BFFE464426A523818495D951D815E4A","IC_lw_grz01","Czerwona, zostawiona przez jedną z prostytutek."
"CEDE7BD24A8C21769D8827B9C5F898FE","IC_lw_grz01","Kwestia wprawy"
"202F71DF41BF13FE7AC937ABA4761C0A","IC_lw_grz01","Gdy czerwień szminki wypełniała wargi, z ust płynęły słowa uspokojenia dla stroskanej duszy koleżanki po fachu. Zapewnienia, że tak się tu robi od czasu pogromu. Wystarczy klienta zmęczyć i upić. No i uważać, żeby nie ukraść za dużo, bo się zorientuje. Takie polecenie szefa."
"BFB55D52440AB60506F50297E0B436E5","IC_lw_grz01","Zegarek "
"E61714544C26A847EC9D0491D01CDA4A","IC_lw_grz01","Wygląda na kolejny z zegarków ukradzionych na Gościnnym Dworze."
"E58F0DEC4487F94E2A00DF85FE7FE3ED","IC_lw_grz01","Bonus"
"FCC9D9644CD5132F1C164BA3B40820DD","IC_lw_grz01","Wskazówki zegarka wskazują czas, ale i kierunek emocji, jakim poddawało się serce złodziejki. To złość na to, że dostaje tak nędzne pieniądze za łupy, ale i satysfakcja, że właściwą należność bierze sobie na własną rękę i wciąż nikt się nie połapał."
"CC9F726E4F7768FDFE4AECA2EFFEDA06","IC_lw_grz01","Zwitki banknotów"
"CD3D14C543A4E866195DF68EDFF3BAFA","IC_lw_grz01","Niewielki sejf jest nimi wypełniony."
"1BC65C034C2C450102E2CA864F949B64","IC_lw_grz01","Dopłata"
"A567253D4FA5150C8C5C8DB90E08583B","IC_lw_grz01","Większość banknotów nosi na sobie pamięć palców, które wysuwały je delikatnie, delikatnie... z kieszeni pijanych właścicieli. Jedne palce były bardziej zwinne, inne trzęsły się jak osiki, prowadzone przez niewprawne dłonie. Ostatecznie wszystkie z sukcesem trafiły do sejfu. "
"0D390FD74FC9C95335330B9B6C0297E5","IC_lw_grz01","Kosztowna rzeźba"
"EAD5F6DD4AEC0B0619E1028965CC1076","IC_lw_grz01","Postawiona w holu jako symbol statusu. "
"034579624D32898DCF0958966F2D3866","IC_lw_grz01","Plotki"
"BC49C80C4054C7B566C133AEAAA01925","IC_lw_grz01","Wokół rzeźby unosi się delikatny obłok plotkarskiego szeptu. Dziewczyny zachwalają spryt i zaradność Pęsety. Wielu alfonsów straciło życie i dobytek podczas pogromu, a on nie dość, że się uchował, to jeszcze prosperuje jak nigdy. Czyżby miał jakieś układy z Ochraną?"
